id,recipe_id,ingredient_group,ingredient_original_name,ingredient_normalized_name,ingredient_quantity,ingredient_unit
ING_012987,MR_1085_01,bumbu,garam,garam,1.0,sendok teh
ING_012988,MR_1085_01,bumbu,4 petis,petis,1.0,sendok makan
ING_012989,MR_1085_01,bumbu,terasi,terasi,1.0,sendok teh
ING_012990,MR_1085_02,utama,mi,mi,1.0,gelas
ING_012991,MR_1085_02,utama,soun,soun,0.5,gelas
ING_012992,MR_1085_02,utama,taoge,tauge,1.0,gelas
ING_012993,MR_1085_02,utama,ketimun,timun,2.0,buah
ING_012994,MR_1085_02,utama,tungtjai,tungcai,,secukupnya
ING_012995,MR_1085_02,utama,gula merah,gula merah,0.25,kilogram
ING_012996,MR_1085_02,bumbu,bawang merah,bawang merah,10.0,buah
ING_012997,MR_1085_02,bumbu,bawang putih,bawang putih,5.0,siung
ING_012998,MR_1085_02,bumbu,lombok merah,cabai merah,10.0,buah
ING_012999,MR_1085_02,bumbu,lombok rawit,cabai rawit,10.0,buah
ING_013000,MR_1085_02,bumbu,tjuka,cuka,5.0,sendok makan
ING_013001,MR_1085_02,bumbu,garam,garam,1.0,sendok makan
ING_013002,MR_1086_01,bahan_utama,semanggi,semanggi,4.0,genggam
ING_013003,MR_1086_01,bahan_utama,ubi djalar,ubi jalar,1.0,buah
ING_013004,MR_1086_01,bumbu,lombok rawit,cabai rawit,2.0,buah
ING_013005,MR_1086_01,bumbu,terasi,terasi,1.0,sendok teh
ING_013006,MR_1086_01,bumbu,garam,garam,1.0,sendok teh
ING_013007,MR_1086_02,bahan_utama,mie basah,mi basah,0.25,kilogram
ING_013008,MR_1086_02,bahan_utama,soun,soun,0.5,ons
ING_013009,MR_1086_02,bahan_utama,tahu putih,tahu putih,2.0,biji
ING_013010,MR_1086_02,bahan_utama,timun muda,timun muda,2.0,buah
ING_013011,MR_1086_02,bahan_utama,taoge,tauge,1.0,ons
ING_013012,MR_1086_02,bahan_utama,kerupuk merah,kerupuk merah,1.0,ons
ING_013013,MR_1086_02,bahan_utama,emping,emping,1.0,ons
ING_013014,MR_1086_02,bahan_utama,minjak,minyak,0.33,botol
ING_013015,MR_1086_02,bahan_utama,udang kering,udang kering,0.25,ons
ING_013016,MR_1086_02,bumbu,bawang merah,bawang merah,10.0,buah
ING_013017,MR_1087_01,Bahan utama,pisang batu muda,pisang batu muda,1.0,buah
ING_013018,MR_1087_01,Bahan utama,pepaja muda,pepaya muda,1.0,buah
ING_013019,MR_1087_01,Bahan utama,djambu bidji,jambu biji,1.0,buah
ING_013020,MR_1087_01,Bahan utama,belimbing,belimbing,1.0,buah
ING_013021,MR_1087_01,Bahan utama,kawista,kawista,1.0,buah
ING_013022,MR_1087_01,Bumbu,lombok merah,cabai merah,4.0,buah
ING_013023,MR_1087_01,Bumbu,terasi,terasi,1.0,sendok teh
ING_013024,MR_1087_01,Bumbu,gula merah,gula merah,2.0,sendok makan
ING_013025,MR_1087_01,Bumbu,garam,garam,1.0,sendok teh
ING_013026,MR_1087_02,Bahan,tepung djagung,tepung jagung,4.0,gelas
ING_013027,MR_1087_02,Bahan,kelapa,kelapa,0.5,butir
ING_013028,MR_1087_02,Bahan,gula halus,gula halus,2.0,gelas
ING_013029,MR_1087_02,Bahan,panili,vanili,2.0,bungkus
ING_013030,MR_1087_02,Bahan,garam,garam,,secukupnya
ING_013031,MR_1087_03,Bahan,kelapa parut,kelapa parut,1.0,kilogram
ING_013032,MR_1087_03,Bahan,tepung ketan,tepung ketan,2.0,ons
ING_013033,MR_1087_03,Bahan,gula pasir,gula pasir,1.0,kilogram
ING_013034,MR_1087_03,Bahan,garam,garam,,secukupnya
ING_013035,MR_1090_01,utama,nangka tua belum masak,nangka tua belum masak,0.25,buah
ING_013036,MR_1090_01,utama,dedak djagung,dedak jagung,1.0,ons
ING_013037,MR_1090_01,utama,kelapa,kelapa,0.5,butir
ING_013038,MR_1090_01,utama,garam,garam,0.5,sendok teh
ING_013039,MR_1090_01,utama,kapur sirih,kapur sirih,1.0,sendok teh
ING_013040,MR_1090_02,utama,ketela pohon,ketela pohon (singkong),1.0,kilogram
ING_013041,MR_1090_02,utama,kelapa,kelapa,0.5,buah
ING_013042,MR_1090_02,utama,gula pasir,gula pasir,0.25,kilogram
ING_013043,MR_1090_02,utama,garam,garam,0.5,sendok teh
ING_013044,MR_1091_01,utama,tepung gaplek,tepung gaplek,0.5,kilogram
ING_013045,MR_1091_01,utama,katjang tolo,kacang tolo,2.0,ons
ING_013046,MR_1091_01,utama,gula pasir,gula pasir,1.0,ons
ING_013047,MR_1091_01,utama,kelapa,kelapa,1.0,butir
ING_013048,MR_1091_01,utama,air,air,,secukupnya
ING_013049,MR_1091_01,utama,daun pisang,daun pisang,,secukupnya
ING_013050,MR_1091_01,utama,garam,garam,1.0,sendok teh
ING_013051,MR_1091_02,utama,tepung beras,tepung beras,2.5,gelas
ING_013052,MR_1091_02,utama,santan,santan,2.0,gelas
ING_013053,MR_1091_02,utama,telur ajam,telur ayam,2.0,butir
ING_013054,MR_1091_02,utama,gula merah,gula merah,0.25,kilogram
ING_013055,MR_1091_02,utama,air kapur,air kapur,2.0,sendok makan
ING_013056,MR_1091_02,utama,air garam,air garam,1.0,sendok makan
ING_013057,MR_1092_01,utama,tepung beras,tepung beras,0.5,kilogram
ING_013058,MR_1092_01,utama,nasi ketan,nasi ketan,0.75,kilogram
ING_013059,MR_1092_01,utama,telur,telur,4.0,butir
ING_013060,MR_1092_01,utama,garam,garam,1.0,sendok makan
ING_013061,MR_1092_01,utama,kelapa (santan kental),kelapa (santan kental),1.0,butir
ING_013062,MR_1092_01,utama,gula merah,gula merah,2.5,ons
ING_013063,MR_1092_02,utama,tepung beras,tepung beras,1.0,kilogram
ING_013064,MR_1092_02,utama,kelapa,kelapa,0.25,butir
ING_013065,MR_1092_02,utama,gula djawa,gula jawa,1.0,ons
ING_013066,MR_1092_02,utama,kapur,kapur,1.0,sendok teh
ING_013067,MR_1092_02,utama,daun pisang,daun pisang,3.0,lembar
ING_013068,MR_1092_02,bumbu,daun pandan,daun pandan,5.0,lembar
ING_013069,MR_1092_02,bumbu,garam,garam,0.25,sendok makan
ING_013070,MR_1093_01,utama,singkong,singkong,1.0,kilogram
ING_013071,MR_1093_01,utama,kelapa,kelapa,0.5,butir
ING_013072,MR_1093_01,utama,gula merah,gula merah,0.5,kilogram
ING_013073,MR_1093_01,bumbu,garam,garam,1.0,sendok makan
ING_013074,MR_1093_02,utama,ketan,ketan,0.5,kilogram
ING_013075,MR_1093_02,utama,telur itik,telur itik,2.0,butir
ING_013076,MR_1093_02,utama,kelapa,kelapa,1.0,butir
ING_013077,MR_1093_02,utama,abon sapi/ajam,abon sapi/ayam,0.5,ons
ING_013078,MR_1093_02,utama,sagu,sagu,2.0,ons
ING_013079,MR_1093_02,bumbu,garam,garam,1.0,sendok makan
ING_013080,MR_1093_02,bumbu,salam,salam,3.0,lembar
ING_013081,MR_1093_02,bumbu,pandan,pandan,2.0,lembar
ING_013082,MR_1094_01,Bahan Utama,katjang tolo,kacang tolo,0.25,kilogram
ING_013083,MR_1094_01,Bahan Utama,gula merah,gula merah,0.25,kilogram
ING_013084,MR_1094_01,Bahan Utama,air,air,0.5,gelas
ING_013085,MR_1094_01,Bahan Utama,minjak goreng,minyak goreng,1.0,gelas
ING_013086,MR_1094_01,Bumbu,lombok merah,cabai merah,5.0,buah
ING_013087,MR_1094_01,Bumbu,garam,garam,0.5,sendok makan
ING_013088,MR_1094_01,Bumbu,terasi,terasi,0.5,sendok teh
ING_013089,MR_1094_02,Bahan Utama,tepung djagung,tepung jagung,0.5,kilogram
ING_013090,MR_1094_02,Bahan Utama,kelapa,kelapa,0.5,butir
ING_013091,MR_1094_02,Bahan Utama,gula merah,gula merah,0.25,kilogram
ING_013092,MR_1094_02,Bahan Utama,garam,garam,0.5,sendok teh
ING_013093,MR_1095_01,utama,tepung beras,tepung beras,3.0,gelas
ING_013094,MR_1095_01,utama,kemiri,kemiri,1.0,butir
ING_013095,MR_1095_01,utama,kelapa muda (diparut),kelapa muda (diparut),0.5,gelas
ING_013096,MR_1095_01,utama,air panas,air panas,6.5,gelas
ING_013097,MR_1095_01,utama,garam,garam,,secukupnya
ING_013098,MR_1096_01,utama,tepung beras,tepung beras,2.0,cup
ING_013099,MR_1096_01,utama,air,air,2.0,cup
ING_013100,MR_1096_01,utama,kelapa,kelapa,0.5,butir
ING_013101,MR_1096_01,utama,garam,garam,1.0,teaspoon
ING_013102,MR_1096_02,utama,tepung djagung,tepung jagung,4.0,cup
ING_013103,MR_1096_02,utama,santan kental,santan kental,4.0,cup
ING_013104,MR_1096_02,utama,air,air,1.0,cup
ING_013105,MR_1096_02,utama,minjak goreng,minyak goreng,0.0,secukupnya
ING_013106,MR_1096_02,bumbu,lada,lada,1.0,teaspoon
ING_013107,MR_1096_02,bumbu,garam,garam,2.0,tablespoon
ING_013108,MR_1097_01,utama,tepung beras,tepung beras,1.0,kati
ING_013109,MR_1097_01,utama,garam,garam,,secukupnya
ING_013110,MR_1097_01,utama,udang basah,udang basah,,secukupnya
ING_013111,MR_1097_01,utama,bawang putih,bawang putih,3.0,siung
ING_013112,MR_1097_01,utama,bawang merah,bawang merah,2.0,buah
ING_013113,MR_1097_01,utama,daun sup,daun seledri,,secukupnya
ING_013114,MR_1097_02,utama,telur ajam,telur ayam,1.0-2.0,butir
ING_013115,MR_1097_02,utama,santan,santan,2.0,gelas
ING_013116,MR_1097_02,utama,tepung terigu,tepung terigu,0.5,kilogram
ING_013117,MR_1097_02,utama,garam halus,garam halus,0.5,sendok teh
ING_013118,MR_1097_02,sirup,gula merah,gula merah,0.5,gelas
ING_013119,MR_1097_02,sirup,pandan,daun pandan,2.0,lembar
ING_013120,MR_1097_02,Adonan (Lanjutan),air,air,1.0,gelas
ING_013121,MR_1097_02,Santan Kental,santan kental,santan kental,0.5,gelas
ING_013122,MR_1097_02,Santan Kental,garam,garam,0.25,sendok teh
ING_013123,MR_1097_02,Santan Kental,pandan,pandan,1.0,lembar
ING_013124,MR_1098_02,utama,kentang,kentang,1.0,kilogram
ING_013125,MR_1098_02,utama,garam,garam,1.0,sendok makan
ING_013126,MR_1098_02,utama,kapur sirih,kapur sirih,,secukupnya
ING_013127,MR_1099_01,utama,singkong,singkong,1.0,kilogram
ING_013128,MR_1099_01,utama,garam,garam,2.0,sendok teh
ING_013129,MR_1099_01,utama,minjak goreng,minyak goreng,1.0,gelas
ING_013130,MR_1099_01,utama,bawang putih,bawang putih,2.0,siung
ING_013131,MR_1099_02,utama,djambu bidji,jambu biji,10.0,buah
ING_013132,MR_1099_02,utama,gula pasir,gula pasir,2.0,ons
ING_013133,MR_1099_02,utama,air,air,5.0,gelas
ING_013134,MR_1099_02,bumbu,kaju manis,kayu manis,3.0,ruas jari
ING_013135,MR_1099_02,bumbu,tjengkeh,cengkeh,5.0,biji
ING_013136,MR_1099_02,bumbu,sereh,serai,1.0,batang
ING_013137,MR_1100_01,utama,singkong,singkong,1.0,kilogram
ING_013138,MR_1100_01,utama,santan kental,santan kental,0.5,gelas
ING_013139,MR_1100_01,utama,nanas,nanas,1.0,buah
ING_013140,MR_1100_01,utama,gula pasir,gula pasir,2.0,ons
ING_013141,MR_1100_01,utama,kuning telur,kuning telur,1.0,butir
ING_013142,MR_1100_01,utama,panili,vanili,1.0,bungkus
ING_013143,MR_1100_01,utama,air,air,0.5,gelas
ING_013144,MR_1100_01,utama,garam,garam,1.0,sendok teh
ING_013145,MR_1100_02,utama,sagu mentah,sagu mentah,2.0,ons
ING_013146,MR_1100_02,utama,kelapa,kelapa,1.0,butir
ING_013147,MR_1100_02,utama,garam,garam,2.0,sendok teh
ING_013148,MR_1100_02,utama,gula merah,gula merah,5.0,ons
ING_013149,MR_1101_01,utama,tepung beras,tepung beras,1.0,tjutji tangan
ING_013150,MR_1101_01,utama,gula merah,gula merah,,secukupnya
ING_013151,MR_1101_01,utama,kelapa,kelapa,0.5,butir
ING_013152,MR_1101_01,utama,telur ajam,telur ayam,1.0,butir
ING_013153,MR_1101_02,utama,tepung beras,tepung beras,0.75,kilogram
ING_013154,MR_1101_02,utama,gula pasir,gula pasir,0.5,kilogram
ING_013155,MR_1101_02,utama,telur ajam,telur ayam,3.0,butir
ING_013156,MR_1101_02,bumbu,garam,garam,0.5,sendok makan
ING_013157,MR_1102_01,utama,agar²,agar-agar,2.0,batang
ING_013158,MR_1102_01,bumbu,tjenkeh,cengkeh,1.0,biji
ING_013159,MR_1102_01,bumbu,sereh,serai,1.0,potong
ING_013160,MR_1102_01,bumbu,manis djangan,kayu manis,1.0,batang
ING_013161,MR_1102_01,bumbu,gula,gula,1.0,cangkir
ING_013162,MR_1102_01,bumbu,pandan wangi,pandan wangi,1.0,lembar
ING_013163,MR_1102_01,bumbu,santan,santan,1.0,gelas
ING_013164,MR_1102_02,utama,getuk dari ketela pohon,getuk (adonan) dari singkong,1.0,kilogram
ING_013165,MR_1103_01,utama,kakkala (gaplek),kakkala (gaplek),0.5,kilogram
ING_013166,MR_1103_01,utama,kelapa,kelapa,1.0,butir
ING_013167,MR_1103_01,utama,garam,garam,1.0,sendok makan
ING_013168,MR_1103_02,utama,sagu/gaplek,sagu/gaplek,0.25,kilogram
ING_013169,MR_1103_02,utama,telur,telur,2.0,butir
ING_013170,MR_1103_02,utama,gula pasir,gula pasir,0.25,kilogram
ING_013171,MR_1103_02,utama,garam,garam,1.0,sendok teh
ING_013172,MR_1103_02,utama,pala halus,pala halus,0.25,sendok teh
ING_013173,MR_1103_03,utama,singkong,singkong,0.5,kilogram
ING_013174,MR_1103_03,utama,selai nenas,selai nanas,1.0,botol
ING_013175,MR_1103_03,utama,garam,garam,,sedikit
ING_013176,MR_1104_01,utama,merah telur,kuning telur,2.0,butir
ING_013177,MR_1104_01,utama,gula halus,gula halus,3.0,cangkir
ING_013178,MR_1104_01,utama,tepung terigu,tepung terigu,9.0,cangkir
ING_013179,MR_1104_01,utama,tepung susu,tepung susu,1.0,cangkir
ING_013180,MR_1104_01,utama,tepung maizena atau tepung singkong,tepung maizena atau tepung singkong,0.5,cangkir
ING_013181,MR_1104_01,utama,bubuk tjoklat,bubuk cokelat,1.0,cangkir
ING_013182,MR_1104_01,utama,iris²an kenari,irisan kenari,1.0,cangkir
ING_013183,MR_1104_01,utama,susu manis,susu kental manis,2.0,sendok makan
ING_013184,MR_1104_01,utama,minjak kaju manis,minyak kayu manis,12.0,tetes
ING_013185,MR_1104_01,utama,minjak tjengkeh,minyak cengkeh,7.0,tetes
ING_013186,MR_1104_01,utama,minjak pala,minyak pala,7.0,tetes
ING_013187,MR_1104_01,utama,kapulaga jang sudah ditumbuk halus,kapulaga yang sudah ditumbuk halus,,
ING_013188,MR_1104_01,utama,mentega,mentega,3.0,cangkir
ING_013189,MR_1104_02,utama,tepung tapioka,tepung tapioka,4.0,gelas
ING_013190,MR_1104_02,utama,margarine,margarin,1.0,gelas
ING_013191,MR_1104_02,utama,gula halus,gula halus,1.0,gelas
ING_013192,MR_1104_02,utama,kuning telur,kuning telur,2.0,butir
ING_013193,MR_1104_02,utama,panili,vanili,2.0,bungkus
ING_013194,MR_1106_01,bumbu,bawang putih,bawang putih,10.0,siung
ING_013195,MR_1106_01,bumbu,lada halus,lada halus,1.0,sendok teh
ING_013196,MR_1106_01,bumbu,ketjap,kecap,2.0,sendok makan
ING_013197,MR_1106_02,utama,pisang radja masak,pisang raja masak,1.0,sisir
ING_013198,MR_1106_02,utama,tepung beras,tepung beras,1.0,gelas
ING_013199,MR_1106_03,utama,telur bebek,telur bebek,4.0,butir
ING_013200,MR_1106_03,utama,gula merah halus,gula merah halus,1.0,gelas
ING_013201,MR_1106_03,utama,kelapa,kelapa,1.0,butir
ING_013202,MR_1106_03,utama,garam,garam,,secukupnya
ING_013203,MR_1106_03,utama,daun pandan,daun pandan,1.0,potong
ING_013204,MR_1107_01,utama,susu entjer,susu encer,1.0,liter
ING_013205,MR_1107_01,utama,gula pasir,gula pasir,1.0,gelas
ING_013206,MR_1107_01,utama,kaju manis,kayu manis,1.0,potong
ING_013207,MR_1107_02,utama,susu entjer,susu encer,1.0,liter
ING_013208,MR_1107_02,utama,gula pasir,gula pasir,1.0,gelas
ING_013209,MR_1108_01,utama,singkong,singkong,2.0,kilogram
ING_013210,MR_1108_01,utama,telur ajam,telur ayam,4.0,butir
ING_013211,MR_1108_01,utama,daging,daging,2.0,ons
ING_013212,MR_1108_01,utama,margarine,margarin,0.5,gelas
ING_013213,MR_1108_01,utama,susu,susu,0.5,gelas
ING_013214,MR_1108_01,bumbu,bawang merah,bawang merah,5.0,butir
ING_013215,MR_1108_01,bumbu,lada,lada,15.0,butir
ING_013216,MR_1108_01,bumbu,daun bawang,daun bawang,1.0,ikat
ING_013217,MR_1108_01,bumbu,garam,garam,0.5,sendok teh
ING_013218,MR_1108_02,utama,kenari,kenari,3.0,cangkir
ING_013219,MR_1108_02,utama,gula tumbuk,gula tumbuk,8.0,sendok makan
ING_013220,MR_1108_02,utama,kuning telur ajam,kuning telur ayam,10.0,butir
ING_013221,MR_1108_02,utama,putih telur ajam,putih telur ayam,5.0,butir
ING_013222,MR_1108_02,utama,tepung roti,tepung roti,8.0,sendok makan
ING_013223,MR_1108_02,utama,citroen essence,citroen essence,1.0,sendok teh
ING_013224,MR_1109_01,utama,telur ajam,telur ayam,12.0,butir
